sala_origen,sala_destino,edificio_origen,edificio_destino,piso_origen,piso_destino,distancia,tipo_transicion,costo_final,costo
r16,r8,E1,E3,2,1,148.054,cambio_edificio,20.8054,20.8054
r16,r9,E1,E4,2,1,70.5691,cambio_edificio,13.0569,13.0569
r16,r10,E1,E5,2,1,104.8809,cambio_edificio,16.4881,16.4881
r16,r11,E1,E1,2,1,8.9443,distinto_piso,2.8944,2.8944
r16,r12,E1,E2,2,1,70.5691,cambio_edificio,13.0569,13.0569
r16,r13,E1,E3,2,1,140.2854,cambio_edificio,20.0285,20.0285
r16,r14,E1,E4,2,1,78.1025,cambio_edificio,13.8102,13.8102
r16,r15,E1,E5,2,1,104.8809,cambio_edificio,16.4881,16.4881
r16,r16,E1,E1,2,2,0.0,misma_sala,0.0,0.0
r16,r17,E1,E2,2,2,70.0,cambio_edificio,13.0,13.0
r16,r18,E1,E3,2,2,140.0,cambio_edificio,20.0,20.0
r16,r19,E1,E4,2,2,70.0,cambio_edificio,13.0,13.0
r16,r20,E1,E5,2,2,98.9949,cambio_edificio,15.8995,15.8995
r16,r21,E1,E1,2,2,8.0,mismo_piso,1.3,1.3
r16,r22,E1,E2,2,2,78.0,cambio_edificio,13.8,13.8
r16,r23,E1,E3,2,2,148.0,cambio_edificio,20.8,20.8
r16,r24,E1,E4,2,2,70.4557,cambio_edificio,13.0456,13.0456
r17,r1,E2,E1,2,1,70.1142,cambio_edificio,13.0114,13.0114
r17,r2,E2,E2,2,1,4.0,distinto_piso,2.4,2.4
r17,r3,E2,E3,2,1,70.1142,cambio_edificio,13.0114,13.0114
r17,r4,E2,E4,2,1,99.0757,cambio_edificio,15.9076,15.9076
r17,r5,E2,E5,2,1,70.1142,cambio_edificio,13.0114,13.0114
r17,r6,E2,E1,2,1,62.1289,cambio_edificio,12.2129,12.2129
r17,r7,E2,E2,2,1,8.9443,distinto_piso,2.8944,2.8944
r17,r8,E2,E3,2,1,78.1025,cambio_edificio,13.8102,13.8102
r17,r9,E2,E4,2,1,93.5949,cambio_edificio,15.3595,15.3595
r17,r10,E2,E5,2,1,70.5691,cambio_edificio,13.0569,13.0569
r17,r11,E2,E1,2,1,70.5691,cambio_edificio,13.0569,13.0569
r17,r12,E2,E2,2,1,8.9443,distinto_piso,2.8944,2.8944
r17,r13,E2,E3,2,1,70.5691,cambio_edificio,13.0569,13.0569
r17,r14,E2,E4,2,1,104.8809,cambio_edificio,16.4881,16.4881
r17,r15,E2,E5,2,1,78.1025,cambio_edificio,13.8102,13.8102
r17,r16,E2,E1,2,2,70.0,cambio_edificio,13.0,13.0
r17,r17,E2,E2,2,2,0.0,misma_sala,0.0,0.0
r17,r18,E2,E3,2,2,70.0,cambio_edificio,13.0,13.0
r17,r19,E2,E4,2,2,98.9949,cambio_edificio,15.8995,15.8995
r17,r20,E2,E5,2,2,70.0,cambio_edificio,13.0,13.0
r17,r21,E2,E1,2,2,62.0,cambio_edificio,12.2,12.2
r17,r22,E2,E2,2,2,8.0,mismo_piso,1.3,1.3
r17,r23,E2,E3,2,2,78.0,cambio_edificio,13.8,13.8
r17,r24,E2,E4,2,2,93.5094,cambio_edificio,15.3509,15.3509
r18,r1,E3,E1,2,1,140.0571,cambio_edificio,20.0057,20.0057
r18,r2,E3,E2,2,1,70.1142,cambio_edificio,13.0114,13.0114
r18,r3,E3,E3,2,1,4.0,distinto_piso,2.4,2.4
r18,r4,E3,E4,2,1,156.5759,cambio_edificio,21.6576,21.6576
r18,r5,E3,E5,2,1,99.0757,cambio_edificio,15.9076,15.9076
r18,r6,E3,E1,2,1,132.0606,cambio_edificio,19.2061,19.2061
r18,r7,E3,E2,2,1,62.1289,cambio_edificio,12.2129,12.2129
r18,r8,E3,E3,2,1,8.9443,distinto_piso,2.8944,2.8944
r18,r9,E3,E4,2,1,149.4657,cambio_edificio,20.9466,20.9466
r18,r10,E3,E5,2,1,93.5949,cambio_edificio,15.3595,15.3595
r18,r11,E3,E1,2,1,140.2854,cambio_edificio,20.0285,20.0285
r18,r12,E3,E2,2,1,70.5691,cambio_edificio,13.0569,13.0569
r18,r13,E3,E3,2,1,8.9443,distinto_piso,2.8944,2.8944
r18,r14,E3,E4,2,1,160.3122,cambio_edificio,22.0312,22.0312
r18,r15,E3,E5,2,1,104.8809,cambio_edificio,16.4881,16.4881
r18,r16,E3,E1,2,2,140.0,cambio_edificio,20.0,20.0
r18,r17,E3,E2,2,2,70.0,cambio_edificio,13.0,13.0
r18,r18,E3,E3,2,2,0.0,misma_sala,0.0,0.0
r18,r19,E3,E4,2,2,156.5248,cambio_edificio,21.6525,21.6525
r18,r20,E3,E5,2,2,98.9949,cambio_edificio,15.8995,15.8995
r18,r21,E3,E1,2,2,132.0,cambio_edificio,19.2,19.2
r18,r22,E3,E2,2,2,62.0,cambio_edificio,12.2,12.2
r18,r23,E3,E3,2,2,8.0,mismo_piso,1.3,1.3
r18,r24,E3,E4,2,2,149.4122,cambio_edificio,20.9412,20.9412
r19,r1,E4,E1,2,1,70.1142,cambio_edificio,13.0114,13.0114
r19,r2,E4,E2,2,1,99.0757,cambio_edificio,15.9076,15.9076
r19,r3,E4,E3,2,1,156.5759,cambio_edificio,21.6576,21.6576
r19,r4,E4,E4,2,1,4.0,distinto_piso,2.4,2.4
r19,r5,E4,E5,2,1,70.1142,cambio_edificio,13.0114,13.0114
r19,r6,E4,E1,2,1,70.5691,cambio_edificio,13.0569,13.0569
r19,r7,E4,E2,2,1,104.8809,cambio_edificio,16.4881,16.4881
r19,r8,E4,E3,2,1,163.7681,cambio_edificio,22.3768,22.3768
r19,r9,E4,E4,2,1,8.9443,distinto_piso,2.8944,2.8944
r19,r10,E4,E5,2,1,78.1025,cambio_edificio,13.8102,13.8102
r19,r11,E4,E1,2,1,62.1289,cambio_edificio,12.2129,12.2129
r19,r12,E4,E2,2,1,93.5949,cambio_edificio,15.3595,15.3595
r19,r13,E4,E3,2,1,153.1666,cambio_edificio,21.3167,21.3167
r19,r14,E4,E4,2,1,8.9443,distinto_piso,2.8944,2.8944
r19,r15,E4,E5,2,1,70.5691,cambio_edificio,13.0569,13.0569
r19,r16,E4,E1,2,2,70.0,cambio_edificio,13.0,13.0
r19,r17,E4,E2,2,2,98.9949,cambio_edificio,15.8995,15.8995
r19,r18,E4,E3,2,2,156.5248,cambio_edificio,21.6525,21.6525
r19,r19,E4,E4,2,2,0.0,misma_sala,0.0,0.0
r19,r20,E4,E5,2,2,70.0,cambio_edificio,13.0,13.0
r19,r21,E4,E1,2,2,70.4557,cambio_edificio,13.0456,13.0456
r19,r22,E4,E2,2,2,104.8046,cambio_edificio,16.4805,16.4805
r19,r23,E4,E3,2,2,163.7193,cambio_edificio,22.3719,22.3719
r19,r24,E4,E4,2,2,8.0,mismo_piso,1.3,1.3
r20,r1,E5,E1,2,1,99.0757,cambio_edificio,15.9076,15.9076
r20,r2,E5,E2,2,1,70.1142,cambio_edificio,13.0114,13.0114
r20,r3,E5,E3,2,1,99.0757,cambio_edificio,15.9076,15.9076
r20,r4,E5,E4,2,1,70.1142,cambio_edificio,13.0114,13.0114
r20,r5,E5,E5,2,1,4.0,distinto_piso,2.4,2.4
r20,r6,E5,E1,2,1,93.5949,cambio_edificio,15.3595,15.3595
r20,r7,E5,E2,2,1,70.5691,cambio_edificio,13.0569,13.0569
r20,r8,E5,E3,2,1,104.8809,cambio_edificio,16.4881,16.4881
r20,r9,E5,E4,2,1,62.1289,cambio_edificio,12.2129,12.2129
r20,r10,E5,E5,2,1,8.9443,distinto_piso,2.8944,2.8944
r20,r11,E5,E1,2,1,93.5949,cambio_edificio,15.3595,15.3595
r20,r12,E5,E2,2,1,62.1289,cambio_edificio,12.2129,12.2129
r20,r13,E5,E3,2,1,93.5949,cambio_edificio,15.3595,15.3595
r20,r14,E5,E4,2,1,70.5691,cambio_edificio,13.0569,13.0569
r20,r15,E5,E5,2,1,8.9443,distinto_piso,2.8944,2.8944
r20,r16,E5,E1,2,2,98.9949,cambio_edificio,15.8995,15.8995
r20,r17,E5,E2,2,2,70.0,cambio_edificio,13.0,13.0
r20,r18,E5,E3,2,2,98.9949,cambio_edificio,15.8995,15.8995
r20,r19,E5,E4,2,2,70.0,cambio_edificio,13.0,13.0
r20,r20,E5,E5,2,2,0.0,misma_sala,0.0,0.0
r20,r21,E5,E1,2,2,93.5094,cambio_edificio,15.3509,15.3509
r20,r22,E5,E2,2,2,70.4557,cambio_edificio,13.0456,13.0456
r20,r23,E5,E3,2,2,104.8046,cambio_edificio,16.4805,16.4805
r20,r24,E5,E4,2,2,62.0,cambio_edificio,12.2,12.2
r21,r1,E1,E1,2,1,8.9443,distinto_piso,2.8944,2.8944
r21,r2,E1,E2,2,1,62.1289,cambio_edificio,12.2129,12.2129
r21,r3,E1,E3,2,1,132.0606,cambio_edificio,19.2061,19.2061
r21,r4,E1,E4,2,1,70.5691,cambio_edificio,13.0569,13.0569
r21,r5,E1,E5,2,1,93.5949,cambio_edificio,15.3595,15.3595
r21,r6,E1,E1,2,1,4.0,distinto_piso,2.4,2.4
r21,r7,E1,E2,2,1,70.1142,cambio_edificio,13.0114,13.0114
r21,r8,E1,E3,2,1,140.0571,cambio_edificio,20.0057,20.0057
r21,r9,E1,E4,2,1,70.1142,cambio_edificio,13.0114,13.0114
r21,r10,E1,E5,2,1,99.0757,cambio_edificio,15.9076,15.9076
r21,r11,E1,E1,2,1,12.0,distinto_piso,3.2,3.2
r21,r12,E1,E2,2,1,62.6418,cambio_edificio,12.2642,12.2642
r21,r13,E1,E3,2,1,132.3027,cambio_edificio,19.2303,19.2303
r21,r14,E1,E4,2,1,78.5111,cambio_edificio,13.8511,13.8511
r21,r15,E1,E5,2,1,99.7196,cambio_edificio,15.972,15.972
r21,r16,E1,E1,2,2,8.0,mismo_piso,1.3,1.3
r21,r17,E1,E2,2,2,62.0,cambio_edificio,12.2,12.2
r21,r18,E1,E3,2,2,132.0,cambio_edificio,19.2,19.2
r21,r19,E1,E4,2,2,70.4557,cambio_edificio,13.0456,13.0456
r21,r20,E1,E5,2,2,93.5094,cambio_edificio,15.3509,15.3509
r21,r21,E1,E1,2,2,0.0,misma_sala,0.0,0.0
r21,r22,E1,E2,2,2,70.0,cambio_edificio,13.0,13.0
r21,r23,E1,E3,2,2,140.0,cambio_edificio,20.0,20.0
r21,r24,E1,E4,2,2,70.0,cambio_edificio,13.0,13.0
r22,r1,E2,E1,2,1,78.1025,cambio_edificio,13.8102,13.8102
r22,r2,E2,E2,2,1,8.9443,distinto_piso,2.8944,2.8944
r22,r3,E2,E3,2,1,62.1289,cambio_edificio,12.2129,12.2129
r22,r4,E2,E4,2,1,104.8809,cambio_edificio,16.4881,16.4881
r22,r5,E2,E5,2,1,70.5691,cambio_edificio,13.0569,13.0569
r22,r6,E2,E1,2,1,70.1142,cambio_edificio,13.0114,13.0114
r22,r7,E2,E2,2,1,4.0,distinto_piso,2.4,2.4
r22,r8,E2,E3,2,1,70.1142,cambio_edificio,13.0114,13.0114
r22,r9,E2,E4,2,1,99.0757,cambio_edificio,15.9076,15.9076
r22,r10,E2,E5,2,1,70.1142,cambio_edificio,13.0114,13.0114
r22,r11,E2,E1,2,1,78.5111,cambio_edificio,13.8511,13.8511
r22,r12,E2,E2,2,1,12.0,distinto_piso,3.2,3.2
r22,r13,E2,E3,2,1,62.6418,cambio_edificio,12.2642,12.2642
r22,r14,E2,E4,2,1,110.3812,cambio_edificio,17.0381,17.0381
r22,r15,E2,E5,2,1,78.5111,cambio_edificio,13.8511,13.8511
r22,r16,E2,E1,2,2,78.0,cambio_edificio,13.8,13.8
r22,r17,E2,E2,2,2,8.0,mismo_piso,1.3,1.3
r22,r18,E2,E3,2,2,62.0,cambio_edificio,12.2,12.2
r22,r19,E2,E4,2,2,104.8046,cambio_edificio,16.4805,16.4805
r22,r20,E2,E5,2,2,70.4557,cambio_edificio,13.0456,13.0456
r22,r21,E2,E1,2,2,70.0,cambio_edificio,13.0,13.0
r22,r22,E2,E2,2,2,0.0,misma_sala,0.0,0.0
r22,r23,E2,E3,2,2,70.0,cambio_edificio,13.0,13.0
r22,r24,E2,E4,2,2,98.9949,cambio_edificio,15.8995,15.8995
r23,r1,E3,E1,2,1,148.054,cambio_edificio,20.8054,20.8054
r23,r2,E3,E2,2,1,78.1025,cambio_edificio,13.8102,13.8102
r23,r3,E3,E3,2,1,8.9443,distinto_piso,2.8944,2.8944
r23,r4,E3,E4,2,1,163.7681,cambio_edificio,22.3768,22.3768
r23,r5,E3,E5,2,1,104.8809,cambio_edificio,16.4881,16.4881
r23,r6,E3,E1,2,1,140.0571,cambio_edificio,20.0057,20.0057
r23,r7,E3,E2,2,1,70.1142,cambio_edificio,13.0114,13.0114
r23,r8,E3,E3,2,1,4.0,distinto_piso,2.4,2.4
r23,r9,E3,E4,2,1,156.5759,cambio_edificio,21.6576,21.6576
r23,r10,E3,E5,2,1,99.0757,cambio_edificio,15.9076,15.9076
r23,r11,E3,E1,2,1,148.27,cambio_edificio,20.827,20.827
r23,r12,E3,E2,2,1,78.5111,cambio_edificio,13.8511,13.8511
r23,r13,E3,E3,2,1,12.0,distinto_piso,3.2,3.2
r23,r14,E3,E4,2,1,167.344,cambio_edificio,22.7344,22.7344
r23,r15,E3,E5,2,1,110.3812,cambio_edificio,17.0381,17.0381
r23,r16,E3,E1,2,2,148.0,cambio_edificio,20.8,20.8
r23,r17,E3,E2,2,2,78.0,cambio_edificio,13.8,13.8
r23,r18,E3,E3,2,2,8.0,mismo_piso,1.3,1.3
r23,r19,E3,E4,2,2,163.7193,cambio_edificio,22.3719,22.3719
r23,r20,E3,E5,2,2,104.8046,cambio_edificio,16.4805,16.4805
r23,r21,E3,E1,2,2,140.0,cambio_edificio,20.0,20.0
r23,r22,E3,E2,2,2,70.0,cambio_edificio,13.0,13.0
r23,r23,E3,E3,2,2,0.0,misma_sala,0.0,0.0
r23,r24,E3,E4,2,2,156.5248,cambio_edificio,21.6525,21.6525
r24,r1,E4,E1,2,1,70.5691,cambio_edificio,13.0569,13.0569
r24,r2,E4,E2,2,1,93.5949,cambio_edificio,15.3595,15.3595
r24,r3,E4,E3,2,1,149.4657,cambio_edificio,20.9466,20.9466
r24,r4,E4,E4,2,1,8.9443,distinto_piso,2.8944,2.8944
r24,r5,E4,E5,2,1,62.1289,cambio_edificio,12.2129,12.2129
r24,r6,E4,E1,2,1,70.1142,cambio_edificio,13.0114,13.0114
r24,r7,E4,E2,2,1,99.0757,cambio_edificio,15.9076,15.9076
r24,r8,E4,E3,2,1,156.5759,cambio_edificio,21.6576,21.6576
r24,r9,E4,E4,2,1,4.0,distinto_piso,2.4,2.4
r24,r10,E4,E5,2,1,70.1142,cambio_edificio,13.0114,13.0114
r24,r11,E4,E1,2,1,62.6418,cambio_edificio,12.2642,12.2642
r24,r12,E4,E2,2,1,87.7724,cambio_edificio,14.7772,14.7772
r24,r13,E4,E3,2,1,145.8904,cambio_edificio,20.589,20.589
r24,r14,E4,E4,2,1,12.0,distinto_piso,3.2,3.2
r24,r15,E4,E5,2,1,62.6418,cambio_edificio,12.2642,12.2642
r24,r16,E4,E1,2,2,70.4557,cambio_edificio,13.0456,13.0456
r24,r17,E4,E2,2,2,93.5094,cambio_edificio,15.3509,15.3509
r24,r18,E4,E3,2,2,149.4122,cambio_edificio,20.9412,20.9412
r24,r19,E4,E4,2,2,8.0,mismo_piso,1.3,1.3
r24,r20,E4,E5,2,2,62.0,cambio_edificio,12.2,12.2
r24,r21,E4,E1,2,2,70.0,cambio_edificio,13.0,13.0
r24,r22,E4,E2,2,2,98.9949,cambio_edificio,15.8995,15.8995
r24,r23,E4,E3,2,2,156.5248,cambio_edificio,21.6525,21.6525
r24,r24,E4,E4,2,2,0.0,misma_sala,0.0,0.0
